sampleName,drilling_program,Site,Site_edited,Latitude,Longitude,sampleID_new,modernWaterDepth,sampleDepth,Sample Age (Ma),reported_Temp,reported_T_method,fGDGT_0,fGDGT_1,fGDGT_2,fGDGT_3,fGDGT_cren,fGDGT_cren',BITindex,dataType_level2,"Geological Age
(Name)",Source,duplicate_Datasets,incomplete_GDGT_fractions,detectionLimit_check,Source2,DOI
Boyd2013_066_totalGDGTs_E18,N/A-HotSprings,Yellowstone NP,"Yellowstone NP, USA",44.30439,-109.47694,RR01020,N/A-HotSprings,N/A-HotSprings,0,54.5,insituT-measure-CPElectrode,0.0011,0.1,0.2436,0.3963,0.0085,0.0005,#N/A,Hot spring,01_Holocene,Boyd et al. (2013) Frontiers in Microbiology,No,No,Fail,Boyd et al. (2013),https://doi.org/10.3389/fmicb.2013.00062
Boyd2013_067_totalGDGTs_E19,N/A-HotSprings,Yellowstone NP,"Yellowstone NP, USA",44.30436,-109.47717,RR01021,N/A-HotSprings,N/A-HotSprings,0,38,insituT-measure-CPElectrode,0.0016,0.1073,0.2244,0.3684,0.0109,0.0008,#N/A,Hot spring,01_Holocene,Boyd et al. (2013) Frontiers in Microbiology,No,No,Fail,Boyd et al. (2013),https://doi.org/10.3389/fmicb.2013.00062
Boyd2013_068_totalGDGTs_E22,N/A-HotSprings,Yellowstone NP,"Yellowstone NP, USA",44.30478,-109.47669,RR01022,N/A-HotSprings,N/A-HotSprings,0,67,insituT-measure-CPElectrode,0.0079,0.1252,0.2104,0.3259,0.0208,0.0018,#N/A,Hot spring,01_Holocene,Boyd et al. (2013) Frontiers in Microbiology,No,No,Pass,Boyd et al. (2013),https://doi.org/10.3389/fmicb.2013.00062
Boyd2013_069_totalGDGTs_E24,N/A-HotSprings,Yellowstone NP,"Yellowstone NP, USA",44.53183,-109.12408,RR01023,N/A-HotSprings,N/A-HotSprings,0,52.4,insituT-measure-CPElectrode,0.0021,0.0301,0.0599,0.1707,0.0226,0.0021,#N/A,Hot spring,01_Holocene,Boyd et al. (2013) Frontiers in Microbiology,No,No,Pass,Boyd et al. (2013),https://doi.org/10.3389/fmicb.2013.00062
Boyd2013_070_totalGDGTs_E26,N/A-HotSprings,Yellowstone NP,"Yellowstone NP, USA",44.53183,-109.12408,RR01024,N/A-HotSprings,N/A-HotSprings,0,48,insituT-measure-CPElectrode,0.013,0.1582,0.1667,0.1825,0.0139,0.0041,#N/A,Hot spring,01_Holocene,Boyd et al. (2013) Frontiers in Microbiology,No,No,Pass,Boyd et al. (2013),https://doi.org/10.3389/fmicb.2013.00062
Boyd2013_071_totalGDGTs_E29,N/A-HotSprings,Yellowstone NP,"Yellowstone NP, USA",44.53183,-109.12408,RR01025,N/A-HotSprings,N/A-HotSprings,0,81.5,insituT-measure-CPElectrode,0.0068,0.0447,0.0733,0.2069,0.0082,0,#N/A,Hot spring,01_Holocene,Boyd et al. (2013) Frontiers in Microbiology,No,No,Fail,Boyd et al. (2013),https://doi.org/10.3389/fmicb.2013.00062
Boyd2013_072_totalGDGTs_E31,N/A-HotSprings,Yellowstone NP,"Yellowstone NP, USA",44.72661,-109.29086,RR01026,N/A-HotSprings,N/A-HotSprings,0,39.2,insituT-measure-CPElectrode,0.0024,0.0409,0.1062,0.2056,0.0084,0.0007,#N/A,Hot spring,01_Holocene,Boyd et al. (2013) Frontiers in Microbiology,No,No,Fail,Boyd et al. (2013),https://doi.org/10.3389/fmicb.2013.00062
Boyd2013_073_totalGDGTs_E32,N/A-HotSprings,Yellowstone NP,"Yellowstone NP, USA",44.72928,-109.28753,RR01027,N/A-HotSprings,N/A-HotSprings,0,43.1,insituT-measure-CPElectrode,0.0045,0.1083,0.2358,0.2056,0.0069,0.0002,#N/A,Hot spring,01_Holocene,Boyd et al. (2013) Frontiers in Microbiology,No,No,Fail,Boyd et al. (2013),https://doi.org/10.3389/fmicb.2013.00062
Boyd2013_074_totalGDGTs_E36,N/A-HotSprings,Yellowstone NP,"Yellowstone NP, USA",44.75192,-109.27144,RR01028,N/A-HotSprings,N/A-HotSprings,0,32.7,insituT-measure-CPElectrode,0.0034,0.0351,0.0961,0.1823,0.009,0.0089,#N/A,Hot spring,01_Holocene,Boyd et al. (2013) Frontiers in Microbiology,No,No,Pass,Boyd et al. (2013),https://doi.org/10.3389/fmicb.2013.00062
Boyd2013_075_totalGDGTs_E39,N/A-HotSprings,Yellowstone NP,"Yellowstone NP, USA",44.75192,-109.27144,RR01029,N/A-HotSprings,N/A-HotSprings,0,16.3,insituT-measure-CPElectrode,0.0009,0.0951,0.2586,0.4102,0.0085,0.0011,#N/A,Hot spring,01_Holocene,Boyd et al. (2013) Frontiers in Microbiology,No,No,Fail,Boyd et al. (2013),https://doi.org/10.3389/fmicb.2013.00062
Inglis2015_MW_01,N/A-Outcrop,Mid-Waipara River ,New Zealand,-43.1,172.6,RR01030,N/A-Outcrop,N/A-Outcrop,42,21.6897,SST-TEX86H,0.2802,0.072,0.0526,0.0192,0.5539,0.022,0.13,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL)",Yes,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002723
Inglis2015_MW_02,N/A-Outcrop,Mid-Waipara River ,New Zealand,-43.1,172.6,RR01031,N/A-Outcrop,N/A-Outcrop,45.78,29.3234,SST-TEX86H,0.1666,0.0619,0.0793,0.0325,0.6028,0.0569,0.14,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL)",Yes,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002724
Inglis2015_MW_03,N/A-Outcrop,Mid-Waipara River ,New Zealand,-43.1,172.6,RR01032,N/A-Outcrop,N/A-Outcrop,45.85,28.8998,SST-TEX86H,0.1668,0.0654,0.0833,0.0342,0.5983,0.052,0.15,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL)",Yes,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002725
Inglis2015_MW_04,N/A-Outcrop,Mid-Waipara River ,New Zealand,-43.1,172.6,RR01033,N/A-Outcrop,N/A-Outcrop,46.15,27.7637,SST-TEX86H,0.2118,0.0688,0.0796,0.0327,0.5632,0.044,0.14,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL)",Yes,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002726
Inglis2015_MW_05,N/A-Outcrop,Mid-Waipara River ,New Zealand,-43.1,172.6,RR01034,N/A-Outcrop,N/A-Outcrop,46.52,25.9861,SST-TEX86H,0.5576,0.0485,0.0497,0.022,0.3023,0.0199,0.18,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL)",Yes,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002727
Inglis2015_MW_06,N/A-Outcrop,Mid-Waipara River ,New Zealand,-43.1,172.6,RR01035,N/A-Outcrop,N/A-Outcrop,46.64,28.135,SST-TEX86H,0.2003,0.0715,0.0852,0.0396,0.5591,0.0444,0.21,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL)",Yes,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002728
Inglis2015_MW_07,N/A-Outcrop,Mid-Waipara River ,New Zealand,-43.1,172.6,RR01036,N/A-Outcrop,N/A-Outcrop,46.88,27.2805,SST-TEX86H,0.1995,0.0682,0.0748,0.0292,0.5853,0.0431,0.16,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL)",Yes,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002729
Inglis2015_MW_08,N/A-Outcrop,Mid-Waipara River ,New Zealand,-43.1,172.6,RR01037,N/A-Outcrop,N/A-Outcrop,47.16,28.1789,SST-TEX86H,0.1782,0.0665,0.0767,0.0327,0.5972,0.0487,0.13,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL)",Yes,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002730
Inglis2015_MW_09,N/A-Outcrop,Mid-Waipara River ,New Zealand,-43.1,172.6,RR01038,N/A-Outcrop,N/A-Outcrop,47.53,27.8184,SST-TEX86H,0.1934,0.0698,0.0794,0.0336,0.5773,0.0465,0.14,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL)",Yes,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002731
Inglis2015_MW_10,N/A-Outcrop,Mid-Waipara River ,New Zealand,-43.1,172.6,RR01039,N/A-Outcrop,N/A-Outcrop,47.89,27.8888,SST-TEX86H,0.1609,0.0754,0.084,0.0343,0.5899,0.0554,0.11,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL)",Yes,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002732
Inglis2015_MW_11,N/A-Outcrop,Mid-Waipara River ,New Zealand,-43.1,172.6,RR01040,N/A-Outcrop,N/A-Outcrop,48.26,30.5009,SST-TEX86H,0.1468,0.0595,0.0826,0.0349,0.6041,0.0722,0.12,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL)",Yes,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002733
Inglis2015_MW_12,N/A-Outcrop,Mid-Waipara River ,New Zealand,-43.1,172.6,RR01041,N/A-Outcrop,N/A-Outcrop,48.63,30.8221,SST-TEX86H,0.1256,0.0591,0.0833,0.0372,0.618,0.0768,0.13,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL)",Yes,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002734
Inglis2015_MW_13,N/A-Outcrop,Mid-Waipara River ,New Zealand,-43.1,172.6,RR01042,N/A-Outcrop,N/A-Outcrop,49,29.5207,SST-TEX86H,0.1685,0.0646,0.0848,0.0366,0.5863,0.0592,0.13,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL)",Yes,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002735
Inglis2015_MW_14,N/A-Outcrop,Mid-Waipara River ,New Zealand,-43.1,172.6,RR01043,N/A-Outcrop,N/A-Outcrop,49.41,30.2425,SST-TEX86H,0.1422,0.0609,0.0852,0.029,0.6093,0.0733,0.1,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL)",Yes,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002736
Inglis2015_MW_15,N/A-Outcrop,Mid-Waipara River ,New Zealand,-43.1,172.6,RR01044,N/A-Outcrop,N/A-Outcrop,49.86,31.1876,SST-TEX86H,0.1358,0.0555,0.0824,0.0341,0.6129,0.0792,0.11,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL)",Yes,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002737
Inglis2015_MW_16,N/A-Outcrop,Mid-Waipara River ,New Zealand,-43.1,172.6,RR01045,N/A-Outcrop,N/A-Outcrop,50.31,31.3019,SST-TEX86H,0.1281,0.0553,0.0808,0.0327,0.6179,0.0852,0.12,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL)",Yes,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002738
Inglis2015_MW_17,N/A-Outcrop,Mid-Waipara River ,New Zealand,-43.1,172.6,RR01046,N/A-Outcrop,N/A-Outcrop,50.77,30.0087,SST-TEX86H,0.1481,0.0604,0.0829,0.0317,0.6112,0.0656,0.09,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL)",Yes,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002739
Inglis2015_MW_18,N/A-Outcrop,Mid-Waipara River ,New Zealand,-43.1,172.6,RR01047,N/A-Outcrop,N/A-Outcrop,51.22,32.1242,SST-TEX86H,0.0969,0.0489,0.0797,0.0357,0.6534,0.0853,0.06,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL)",Yes,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002740
Inglis2015_MW_19,N/A-Outcrop,Mid-Waipara River ,New Zealand,-43.1,172.6,RR01048,N/A-Outcrop,N/A-Outcrop,51.52,32.1992,SST-TEX86H,0.1192,0.048,0.074,0.0323,0.6332,0.0932,0.08,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL)",Yes,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002741
Inglis2015_MW_20,N/A-Outcrop,Mid-Waipara River ,New Zealand,-43.1,172.6,RR01049,N/A-Outcrop,N/A-Outcrop,51.67,31.9933,SST-TEX86H,0.1108,0.0516,0.085,0.0342,0.6305,0.0879,0.08,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL)",Yes,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002742
Inglis2015_MW_21,N/A-Outcrop,Mid-Waipara River ,New Zealand,-43.1,172.6,RR01050,N/A-Outcrop,N/A-Outcrop,53.18,32.5282,SST-TEX86H,0.108,0.0475,0.0835,0.0301,0.6349,0.0959,0.08,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL)",Yes,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002743
Inglis2015_MW_22,N/A-Outcrop,Mid-Waipara River ,New Zealand,-43.1,172.6,RR01051,N/A-Outcrop,N/A-Outcrop,54.83,27.2883,SST-TEX86H,0.2308,0.0654,0.0718,0.0207,0.5626,0.0487,0.06,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL)",Yes,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002744
Inglis2015_MW_23,N/A-Outcrop,Mid-Waipara River ,New Zealand,-43.1,172.6,RR01052,N/A-Outcrop,N/A-Outcrop,55.23,27.3062,SST-TEX86H,0.2228,0.0647,0.0713,0.0238,0.5726,0.0448,0.05,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL)",Yes,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002745
Inglis2015_HB_01,N/A-Outcrop,Hampden Beach,New Zealand,-45.2833,170.8458,RR01053,N/A-Outcrop,N/A-Outcrop,41.2,23.6239,SST-TEX86H,0.2652,0.0743,0.0611,0.0307,0.5471,0.0215,0.27,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL); Inglis et al., 2015 (Paleoceanography)",No,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002746
Inglis2015_HB_02,N/A-Outcrop,Hampden Beach,New Zealand,-45.2833,170.8458,RR01054,N/A-Outcrop,N/A-Outcrop,41.21,23.5856,SST-TEX86H,0.2641,0.0735,0.0608,0.0288,0.5506,0.0222,0.24,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL); Inglis et al., 2015 (Paleoceanography)",No,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002747
Inglis2015_HB_03,N/A-Outcrop,Hampden Beach,New Zealand,-45.2833,170.8458,RR01055,N/A-Outcrop,N/A-Outcrop,41.22,24.0849,SST-TEX86H,0.2594,0.07,0.0583,0.0276,0.5594,0.0253,0.1,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL); Inglis et al., 2015 (Paleoceanography)",No,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002748
Inglis2015_HB_04,N/A-Outcrop,Hampden Beach,New Zealand,-45.2833,170.8458,RR01056,N/A-Outcrop,N/A-Outcrop,41.23,23.9298,SST-TEX86H,0.2509,0.0731,0.0617,0.0293,0.5616,0.0235,0.11,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL); Inglis et al., 2015 (Paleoceanography)",No,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002749
Inglis2015_HB_05,N/A-Outcrop,Hampden Beach,New Zealand,-45.2833,170.8458,RR01057,N/A-Outcrop,N/A-Outcrop,41.24,24.2242,SST-TEX86H,0.2456,0.0731,0.0612,0.0312,0.5638,0.025,0.16,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL); Inglis et al., 2015 (Paleoceanography)",No,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002750
Inglis2015_HB_06,N/A-Outcrop,Hampden Beach,New Zealand,-45.2833,170.8458,RR01058,N/A-Outcrop,N/A-Outcrop,41.25,24.0997,SST-TEX86H,0.2536,0.0721,0.0617,0.0294,0.5598,0.0235,0.22,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL); Inglis et al., 2015 (Paleoceanography)",No,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002751
Inglis2015_HB_07,N/A-Outcrop,Hampden Beach,New Zealand,-45.2833,170.8458,RR01059,N/A-Outcrop,N/A-Outcrop,41.28,24.5144,SST-TEX86H,0.2427,0.0712,0.0628,0.0296,0.5687,0.0251,0.17,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL); Inglis et al., 2015 (Paleoceanography)",No,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002752
Inglis2015_HB_08,N/A-Outcrop,Hampden Beach,New Zealand,-45.2833,170.8458,RR01060,N/A-Outcrop,N/A-Outcrop,41.3,24.7909,SST-TEX86H,0.2344,0.0689,0.0598,0.03,0.5802,0.0266,0.14,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL); Inglis et al., 2015 (Paleoceanography)",No,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002753
Inglis2015_HB_09,N/A-Outcrop,Hampden Beach,New Zealand,-45.2833,170.8458,RR01061,N/A-Outcrop,N/A-Outcrop,41.31,23.9232,SST-TEX86H,0.2609,0.074,0.0618,0.0318,0.5494,0.0221,0.25,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL); Inglis et al., 2015 (Paleoceanography)",No,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002754
Inglis2015_HB_10,N/A-Outcrop,Hampden Beach,New Zealand,-45.2833,170.8458,RR01062,N/A-Outcrop,N/A-Outcrop,41.32,23.6876,SST-TEX86H,0.2675,0.0707,0.0558,0.0282,0.5533,0.0244,0.2,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL); Inglis et al., 2015 (Paleoceanography)",No,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002755
Inglis2015_HB_11,N/A-Outcrop,Hampden Beach,New Zealand,-45.2833,170.8458,RR01063,N/A-Outcrop,N/A-Outcrop,41.33,23.8377,SST-TEX86H,0.258,0.0738,0.062,0.0291,0.5535,0.0236,0.18,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL); Inglis et al., 2015 (Paleoceanography)",No,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002756
Inglis2015_HB_12,N/A-Outcrop,Hampden Beach,New Zealand,-45.2833,170.8458,RR01064,N/A-Outcrop,N/A-Outcrop,41.35,24.8954,SST-TEX86H,0.2523,0.0694,0.062,0.0312,0.5598,0.0252,0.17,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL); Inglis et al., 2015 (Paleoceanography)",No,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002757
Inglis2015_HB_13,N/A-Outcrop,Hampden Beach,New Zealand,-45.2833,170.8458,RR01065,N/A-Outcrop,N/A-Outcrop,41.36,24.6262,SST-TEX86H,0.2475,0.0719,0.0614,0.0335,0.561,0.0248,0.23,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL); Inglis et al., 2015 (Paleoceanography)",No,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002758
Inglis2015_HB_14,N/A-Outcrop,Hampden Beach,New Zealand,-45.2833,170.8458,RR01066,N/A-Outcrop,N/A-Outcrop,41.37,24.7435,SST-TEX86H,0.2655,0.0715,0.0634,0.0336,0.5426,0.0234,0.22,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL); Inglis et al., 2015 (Paleoceanography)",No,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002759
Inglis2015_HB_15,N/A-Outcrop,Hampden Beach,New Zealand,-45.2833,170.8458,RR01067,N/A-Outcrop,N/A-Outcrop,41.38,24.2997,SST-TEX86H,0.2741,0.0759,0.0639,0.0335,0.5273,0.0253,0.18,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL); Inglis et al., 2015 (Paleoceanography)",No,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002760
Inglis2015_HB_16,N/A-Outcrop,Hampden Beach,New Zealand,-45.2833,170.8458,RR01068,N/A-Outcrop,N/A-Outcrop,45.67,24.0864,SST-TEX86H,0.242,0.0751,0.0644,0.0287,0.5638,0.0261,0.25,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL); Inglis et al., 2015 (Paleoceanography)",No,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002761
Inglis2015_HB_17,N/A-Outcrop,Hampden Beach,New Zealand,-45.2833,170.8458,RR01069,N/A-Outcrop,N/A-Outcrop,45.84,25.8332,SST-TEX86H,0.2243,0.0746,0.0717,0.0383,0.5622,0.0289,0.28,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL); Inglis et al., 2015 (Paleoceanography)",No,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002762
Inglis2015_HB_18,N/A-Outcrop,Hampden Beach,New Zealand,-45.2833,170.8458,RR01070,N/A-Outcrop,N/A-Outcrop,46.22,32.1921,SST-TEX86H,0.1401,0.0352,0.0585,0.046,0.6784,0.0417,0.22,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL); Inglis et al., 2015 (Paleoceanography)",No,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002763
Inglis2015_HB_19,N/A-Outcrop,Hampden Beach,New Zealand,-45.2833,170.8458,RR01071,N/A-Outcrop,N/A-Outcrop,46.4,28.3522,SST-TEX86H,0.177,0.0624,0.0679,0.0368,0.6092,0.0467,0.23,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL); Inglis et al., 2015 (Paleoceanography)",No,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002764
Inglis2015_HB_20,N/A-Outcrop,Hampden Beach,New Zealand,-45.2833,170.8458,RR01072,N/A-Outcrop,N/A-Outcrop,46.59,27.7603,SST-TEX86H,0.173,0.0598,0.0644,0.0263,0.6315,0.045,0.3,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL); Inglis et al., 2015 (Paleoceanography)",No,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002765
Inglis2015_HB_21,N/A-Outcrop,Hampden Beach,New Zealand,-45.2833,170.8458,RR01073,N/A-Outcrop,N/A-Outcrop,46.78,29.3956,SST-TEX86H,0.1636,0.0559,0.0714,0.0253,0.6265,0.0572,0.27,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL); Inglis et al., 2015 (Paleoceanography)",No,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002766
Inglis2015_HB_22,N/A-Outcrop,Hampden Beach,New Zealand,-45.2833,170.8458,RR01074,N/A-Outcrop,N/A-Outcrop,46.96,29.1406,SST-TEX86H,0.1439,0.0592,0.0599,0.0378,0.639,0.0602,0.3,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL); Inglis et al., 2015 (Paleoceanography)",No,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002767
Inglis2015_HB_23,N/A-Outcrop,Hampden Beach,New Zealand,-45.2833,170.8458,RR01075,N/A-Outcrop,N/A-Outcrop,47.15,29.4923,SST-TEX86H,0.12,0.0481,0.0492,0.0383,0.6977,0.0466,0.19,Early Cenozoic,06_Eocene,"Burgess et al., 2008 (Geology); Hollis et al., 2009 (Geology); Hollis et al., 2012 (EPSL); Inglis et al., 2015 (Paleoceanography)",No,No,Pass,Inglis et al. (2015) and ref. therein,https://doi.org/10.1002/2014PA002768
