gdgt0_mu,gdgt1_mu,gdgt2_mu,gdgt3_mu,cren_mu,creniso_mu,gdgt0_sig,gdgt1_sig,gdgt2_sig,gdgt3_sig,cren_sig,creniso_sig,gdgt0_max,gdgt1_max,gdgt2_max,gdgt3_max,cren_max,creniso_max,gdgt0_min,gdgt1_min,gdgt2_min,gdgt3_min,cren_min,creniso_min,gdgt0_weights,gdgt1_weights,gdgt2_weights,gdgt3_weights,cren_weights,creniso_weights
2.985507263,27.12059416,30.78563872,46.17889548,44.26602627,53.44933927,17.26691735,16.70158072,9.273169624,10.79009714,37.41013793,14.89791286,55.27075072,5.840765276,7.491184965,6.870653612,72.39548509,16.91715428,0.637913926,1.325049038,1.493554424,0.792855455,0.834615874,1.391980395,0.134189902,0.970915159,0.60129381,0.829078052,0.12346461,0.475902116
3.030847102,27.12059416,30.78563872,46.17889548,44.26602627,53.44933927,17.26691735,16.70158072,9.273169624,10.79009714,37.41013793,14.89791286,55.27075072,5.840765276,7.491184965,6.870653612,72.39548509,16.91715428,0.637913926,1.325049038,1.493554424,0.792855455,0.834615874,1.391980395,0.134189902,0.970915159,0.60129381,0.829078052,0.12346461,0.475902116
2.98666248,27.12059416,30.78563872,46.17889548,44.26602627,53.44933927,17.26691735,16.70158072,9.273169624,10.79009714,37.41013793,14.89791286,55.27075072,5.840765276,7.491184965,6.870653612,72.39548509,16.91715428,0.637913926,1.325049038,1.493554424,0.792855455,0.834615874,1.391980395,0.134189902,0.970915159,0.60129381,0.829078052,0.12346461,0.475902116
-9.594410954,21.61919822,34.80365592,37.02051235,44.61424061,68.6024089,26.29777979,12.17138528,15.09470291,5.857611814,26.47986054,22.95648077,61.90122847,5.063529559,7.862551107,6.779326455,64.12929246,20.83125511,8.626936139,1.79891409,0.247967958,0.387998236,25.14180285,0.660161295,0.153109083,0.80019482,0.600637238,0.858702375,0.062546756,0.65053052
-9.811258716,21.61592785,30.74174568,36.49270616,76.43095416,69.19359013,25.83115818,12.19581215,10.88829868,5.857611814,28.94914365,22.96969211,61.90143228,5.063529559,7.860482383,6.779326455,79.01042625,20.16371088,8.626936139,1.811510896,0.240201104,0.387998236,45.46523272,0.662988729,0.141118092,0.713609714,0.382268793,0.859994268,0.002086984,0.701860997
-11.28461226,25.19849246,28.2150731,37.11515107,79.23338924,56.46454944,26.34707904,19.10444362,8.724224464,5.835980546,28.39175226,19.2710141,67.04887262,6.026074032,8.417802054,7.396031509,72.69089359,15.58977878,5.252731816,0.902017435,0.087831579,0.349131698,49.82048353,0.808304778,0.137261298,0.744004644,0.363309955,0.883539187,0.12426376,0.586909858
-9.823344515,21.61919822,34.80365592,37.02051235,44.61424061,68.6024089,26.29777979,12.17138528,15.09470291,5.857611814,26.47986054,22.95648077,61.90122847,5.063529559,7.862551107,6.779326455,64.12929246,20.83125511,8.626936139,1.79891409,0.247967958,0.387998236,25.14180285,0.660161295,0.153109083,0.80019482,0.600637238,0.858702375,0.062546756,0.65053052
-11.82659183,22.67903751,28.31890524,37.76629144,79.19028107,56.818105,26.26158258,16.82015208,8.724610883,7.241394734,47.18534878,16.73169625,65.8790342,6.045901564,8.730735098,7.074864541,78.44143247,17.80323625,5.62103158,0.90838511,0.101960436,0.279230259,19.42326856,0.233771001,0.137261298,0.807654021,0.380325999,0.990437789,0.1246965,0.591913656
-10.42057264,25.03806947,31.73430006,38.06793631,79.77679414,56.61624202,27.21722761,16.92645839,10.36389111,6.943408464,45.47410879,17.78691852,65.91607797,6.677122488,8.424025203,6.997766285,73.14114524,15.5821975,5.629386111,0.907692411,1.653891725,0.879812638,26.3778524,0.246825581,0.137261298,0.716523219,0.26765306,0.972429964,0.062741336,0.705459171
-9.823344515,21.61919822,34.80397402,37.02051235,44.68657629,68.6024089,26.26062383,12.17138528,15.09470291,5.857611814,26.47986054,22.95648077,61.90128961,5.063529559,7.860550914,6.547223604,64.12929246,20.83123986,8.626936139,1.80196634,0.247967958,0.387998236,25.14180285,0.701489725,0.153109083,0.80019482,0.600637238,0.858702375,0.066417465,0.650461847
-11.62226399,25.03263695,32.93797424,38.1088275,79.34527628,56.61624202,26.25898831,16.87954732,10.36389111,6.943408464,45.39908347,17.90770967,65.91607797,6.014478808,8.424025203,7.062939593,78.47435986,15.5821975,5.629386111,0.90838511,1.653891725,0.887742574,20.30336541,0.250956573,0.137261298,0.756546846,0.378061686,0.838762188,0.062732886,0.587446762
-8.682471411,28.3301122,34.80532387,36.54831443,54.46755145,68.8945013,26.18458873,16.36674174,15.09112685,5.857611814,28.12069571,23.74030325,61.99473307,5.339883142,7.912958921,6.639849816,64.13022283,20.97737183,5.68482608,1.602625603,0.087216914,0.393733245,33.14960982,0.660105282,0.14082695,0.80076488,0.107150987,0.868828155,0.002719932,0.698938471
-9.98803964,25.03806947,28.27173042,38.1088275,79.77679414,56.87325435,27.26974412,16.88330743,10.36389111,7.241394734,46.73492948,16.5121193,65.91607797,6.677122488,8.423711683,7.062939593,78.47435986,15.58977878,5.62103158,0.90838511,0.076273859,1.851306981,19.61524951,0.233771001,0.137261298,0.756507883,0.26372406,0.838762188,0.062732886,0.587446762
-11.28467285,25.0377222,28.27171991,38.1088275,79.77679414,56.58954826,27.26974412,16.81219759,11.10716103,6.943408464,45.47410879,17.90770967,67.008654,6.677122488,8.425093049,7.156038567,78.47435986,15.58979088,5.622949633,0.90838511,0.094119758,0.887742574,20.30336541,0.195900501,0.137261298,0.744749078,0.261684861,0.880482381,0.060161031,0.58746539
-1.892198969,19.83949576,33.24625761,43.22317456,76.52437709,77.31643138,19.01087071,9.876280705,9.082842248,19.38853496,48.86262312,15.75974377,53.64661435,5.273859861,5.710222563,7.095219016,85.88293655,5.345334675,10.36566389,0.464863787,0.535640457,0.170475438,27.56476274,0.352804495,0.157315852,0.656885277,0.750722557,0.613652433,0.096980685,0.030289424
-10.3813419,25.03806947,28.27173042,38.1088275,79.77679414,56.61624202,27.26974412,16.88330743,10.36389111,6.943408464,45.47410879,17.90770967,65.91607797,6.677122488,8.424025203,7.062939593,78.47435986,15.5821975,5.629386111,0.90838511,1.653891725,0.887742574,20.30336541,0.249261036,0.137261298,0.756507883,0.263529001,0.838762188,0.062732886,0.587446762
-10.42057264,25.03806947,28.27173042,38.1088275,79.77679414,56.61624202,27.26974412,16.88330743,10.36389111,6.943408464,45.47410879,17.90770967,65.91607797,6.677122488,8.424025203,7.062939593,78.47435986,15.5821975,5.629386111,0.90838511,1.653891725,0.887742574,20.30336541,0.249261036,0.137261298,0.756507883,0.263529001,0.838762188,0.062732886,0.587446762
-10.51205399,25.03806947,28.27173042,38.1088275,79.77679414,56.61624202,27.26974412,16.88330743,10.36389111,6.943408464,45.47410879,17.90770967,65.91607797,6.677122488,8.424025203,7.062939593,78.47435986,15.5821975,5.629386111,0.90838511,1.653891725,0.887742574,20.30336541,0.249261036,0.137261298,0.756507883,0.263529001,0.838762188,0.062732886,0.587446762
-11.32725552,22.71742478,28.27205234,38.1088275,79.18391158,56.818105,27.30135771,16.82015208,8.724610883,7.241394734,47.24245065,16.72419728,65.8790352,6.045901564,8.423777243,7.0643208,78.21798258,15.59031821,5.62103158,0.90838511,1.820051749,0.370205926,20.02442824,0.233771001,0.137261298,0.808465575,0.378080476,0.990437789,0.1246965,0.591179521
-11.66846753,25.03806947,28.27050602,38.1088275,79.77679414,56.61624202,27.26974412,16.88330743,10.36389111,6.943408464,45.47410879,17.90770967,68.21355954,6.677122488,8.424025203,6.914981958,78.34509844,15.5821975,5.827301618,0.90838511,1.67294914,0.768226385,20.03402277,0.233011291,0.137261298,0.756507883,0.263529001,0.838762188,0.062732886,0.587446762
-11.32252174,25.0377222,28.27173042,38.1088275,79.18142966,56.61624202,27.26974412,16.88096723,8.654226833,6.943408464,45.47410879,17.90770967,65.91502629,6.677122488,8.424799693,7.060796038,78.47435986,15.5899966,5.637967176,0.90838511,1.653891725,0.810723829,20.30336541,0.197793329,0.137261298,0.758178203,0.380181604,0.990467829,0.060161031,0.587446762
-11.32318233,25.03806947,28.27173042,38.1088275,79.77679414,56.87325435,27.26974412,16.88330743,10.36389111,7.241394734,46.73492948,16.5121193,65.91607797,6.677122488,8.423711683,7.062939593,78.47435986,15.58977878,5.62103158,0.90838511,0.076273859,1.851306981,19.61524951,0.233771001,0.137261298,0.756507883,0.26372406,0.838762188,0.062732886,0.587446762
-10.02012456,25.03263695,31.28420382,38.41428134,79.53946348,56.61624202,26.25898831,16.87954732,10.36389111,6.943408464,45.39908347,17.90770967,65.91607797,6.828117557,8.423994417,7.062939593,78.47435986,15.5821975,5.629386111,0.90838511,1.610733281,0.887742574,24.62244227,0.242398433,0.137261298,0.756546846,0.287134122,0.838762188,0.059193729,0.587446762
