gdgt0_mu,gdgt1_mu,gdgt2_mu,gdgt3_mu,cren_mu,creniso_mu,gdgt0_sig,gdgt1_sig,gdgt2_sig,gdgt3_sig,cren_sig,creniso_sig,gdgt0_max,gdgt1_max,gdgt2_max,gdgt3_max,cren_max,creniso_max,gdgt0_min,gdgt1_min,gdgt2_min,gdgt3_min,cren_min,creniso_min,gdgt0_weights,gdgt1_weights,gdgt2_weights,gdgt3_weights,cren_weights,creniso_weights
-9.403642314,20.93190859,28.89750559,45.29496217,48.65471376,61.54237978,20.49347895,12.67906214,13.90112687,16.36708627,35.51363659,20.26835765,68.88043189,5.239167276,8.101110805,5.146956001,69.07338733,23.76484387,1.756829472,1.596384007,0.044745166,0.37412749,12.39636147,0.809028466,0.058564446,0.501713189,0.542701121,0.974912264,0.018936282,0.305252855
-8.284914869,16.15150358,27.14786966,45.48163127,45.25602461,61.54151051,18.51395609,11.47150595,10.61244764,16.94357466,26.18114697,20.66997733,79.8063374,6.558389203,7.850926753,4.117638036,76.27678335,21.92345511,1.683456125,0.866539248,1.181874054,0.359418513,16.26151549,0.737412911,0.058464013,0.492846964,0.4966161,0.884549375,0.020229655,0.305320276
-8.283076852,17.34325416,30.07701034,29.90299634,45.46316614,61.54151051,18.50990959,11.47150595,10.62831042,16.97475198,26.17394087,20.78887812,79.80643711,6.558391148,9.408951522,2.384489944,76.32609915,21.92384135,1.680097652,0.867298411,1.193580115,0.36269765,9.425015076,1.326050527,0.058464013,0.509504518,0.538036333,0.886570811,0.020229655,0.285457453
-8.280978916,17.3500289,30.08114142,29.91038039,45.46316614,61.54151051,18.50990959,11.47150595,10.62831042,16.97475198,26.17394087,20.78887812,79.80643711,6.558640976,9.492759017,2.394733735,76.33014448,21.92345511,1.680097652,0.867298411,1.154036294,0.36269765,16.26151549,1.326050527,0.058464013,0.509504518,0.538036333,0.886550429,0.020229655,0.285457453
-7.898743994,16.22856276,28.91729305,45.51265642,44.26004902,61.4603734,18.9238378,10.20232435,11.73401659,17.09188692,26.1809807,20.66975453,80.14107137,6.598394327,7.727055502,4.112322322,76.32783082,21.8886461,1.646197333,0.112747913,1.158040099,0.364450147,8.264576606,0.766755665,0.058456746,0.511126259,0.536941055,0.984030609,0.019659589,0.305300957
-12.1329853,18.3897908,30.0825704,45.32775478,44.02190833,61.01783135,21.20929844,10.79662228,13.30459037,16.9785699,28.1410118,20.98023408,79.76430519,6.527118004,8.170690162,4.247152988,74.0636807,21.99258721,1.738047075,0.93773455,1.154282375,0.357613032,9.441867755,1.323290506,0.058551533,0.509257044,0.559632961,0.980094134,0.019657625,0.298735523
-8.455232622,14.49977311,31.60372184,38.30046409,62.54245233,57.14361501,21.56279255,9.980341315,11.77014206,19.50280757,42.19272225,20.01841956,61.8114396,6.091907672,10.60852119,1.935901961,71.94850703,17.81609752,6.42561753,0.621649228,1.11586175,0.696550921,19.98845307,0.716076542,0.208457812,0.902879195,0.730098524,0.290549492,0.061818744,0.548013038
-6.197291127,16.22856281,30.68157799,29.48776837,44.18277312,61.54582124,17.92326568,10.1022955,10.66353218,16.75046805,26.37478153,20.66998038,69.15170455,6.592629611,9.364974449,2.382884393,76.45002417,21.97406093,1.740853232,0.880067374,1.154972108,0.426866582,16.60412287,1.366852894,0.058464013,0.340103461,0.538088372,0.672569374,0.020229655,0.284525594
-5.064725417,16.57708838,30.6759578,42.54608506,58.76977624,58.8912719,20.1406705,8.628620497,11.69624942,17.15924146,47.31696016,20.79784668,54.09062493,6.515838082,9.326129017,3.041759744,75.15931342,17.60602995,1.633187483,0.563030193,0.936592439,0.36289573,16.08244613,1.36710418,0.062397155,0.505515553,0.654409282,0.982016116,0.108840195,0.305250409
-6.262259893,21.04774067,28.07474711,33.18727337,45.14710748,61.53314649,20.3882911,11.27823105,10.21259045,12.94244272,26.24833924,20.27948493,53.39223297,5.306678758,7.647646796,2.970854628,63.79301626,27.92225761,7.923290375,0.291086125,0.173672998,0.781928508,40.19062914,1.498012189,0.144742234,0.720148425,0.516478195,0.917975526,0.010127987,0.605610515
-7.159955267,14.8688573,31.89599696,44.63700601,62.0260082,57.26787264,21.56279255,10.09228723,11.71564001,16.91310243,41.10948926,19.99097578,61.7655751,5.712570237,10.61093264,2.188291993,71.95238633,17.81609752,6.42561753,0.631306284,0.159076911,1.080192505,19.98845307,0.06945487,0.079040762,0.709481537,0.74497844,0.278744178,0.11715139,0.548013038
-6.197291127,16.30611014,30.68157799,29.48776837,44.17972123,61.54582124,17.92354547,10.06951218,10.66353218,16.75046805,26.37478153,20.66998038,69.07158545,6.558697327,9.347812855,2.382884393,76.45002417,21.97406093,1.740853232,0.880067374,1.154972108,0.429268162,16.60412287,1.366852894,0.058464013,0.332424741,0.538148608,0.672569374,0.019682816,0.28398524
-7.894174955,16.22775451,30.67599977,29.91038039,45.46026477,61.4641369,18.93702053,11.47150595,11.7668461,17.27167759,26.37648259,20.78974645,79.79898868,6.559576001,8.592676013,2.391985735,76.32786277,21.92345511,1.72777181,0.85944091,1.151493904,0.364025713,8.734675132,0.838377554,0.058464013,0.511103159,0.539482192,0.931991001,0.020229655,0.285457453
-12.10745918,18.3897908,30.08004492,45.32775478,43.92015244,61.01783135,21.19737248,10.74682449,13.30459037,16.9785699,28.16314771,20.98023408,79.76430519,6.527118004,8.172654428,4.120639852,74.0636807,21.99258721,1.953837822,0.940782364,1.142573476,0.357618139,9.441868954,0.639434616,0.069784705,0.50925584,0.56529768,0.980075493,0.019657625,0.298755545
-8.468675319,14.49977311,31.60372184,38.12825942,62.54245233,57.14361501,21.56279255,9.980341315,11.77014206,19.50280757,42.19272225,19.9997835,61.5998258,6.091907672,10.60852119,1.935901961,71.94850703,17.81609752,6.42561753,0.624427615,1.11586175,0.696550921,19.98845307,0.716076542,0.208457812,0.902879195,0.730076031,0.290782031,0.061818744,0.548013038
-6.974691284,16.22856276,26.57730927,46.27217293,44.02869652,61.54151051,17.87287929,11.55091451,11.65235031,16.9747539,26.1809807,20.78759867,78.63029791,6.59675218,7.734799384,4.08007933,76.27590455,21.97282535,1.692566723,0.867298411,0.462614241,0.36374371,9.442199692,1.377671977,0.058460499,0.509524102,0.559825076,0.974067724,0.030263488,0.304872115
-6.697132472,21.04774067,28.07474711,33.18727337,45.14710748,61.53314649,20.3882911,11.27823105,10.21259045,12.94244272,26.24833924,20.27948493,53.39223297,5.306678758,7.647646796,2.970854628,63.79301626,27.92225761,7.923290375,0.291086125,0.173672998,0.781928508,40.19062914,1.498012189,0.144742234,0.720148425,0.516478195,0.917975526,0.010127987,0.605610515
-10.60678279,16.14759726,28.04261463,40.27007231,44.83917403,70.17587299,21.56965033,8.345970503,10.5602898,16.84746906,26.18103453,26.84083731,80.12389047,6.557763769,7.840148817,3.71822164,75.10272009,21.88643258,1.844431265,1.430737169,1.167619751,1.439553475,9.441973969,0.239672996,0.0586575,0.503208388,0.529396321,0.980084274,0.019706979,0.311709683
-5.248905004,16.57708838,30.6759578,42.54608506,58.76977624,58.8912719,20.1406705,8.628620497,11.69624942,17.15924146,47.31696016,20.79784668,54.09062493,6.515838082,9.326129017,3.041759744,75.15931342,17.60602995,1.633187483,0.563030193,0.936592439,0.36289573,16.08244613,1.36710418,0.062397155,0.505515553,0.654409282,0.982016116,0.108840195,0.305250409
-6.974691284,16.22856276,26.65396924,46.28234318,44.02068702,61.54516025,17.84629938,11.55091451,11.66173109,16.93972735,26.1809807,20.67159283,78.63319366,6.558206999,7.734799384,4.111855026,76.27590455,21.99797392,1.689238519,0.867281035,0.495473999,0.36374371,9.442199692,1.327837311,0.058460499,0.509536511,0.585016342,0.984147753,0.030865287,0.305079565
-8.446394584,14.49977311,31.60372184,30.57897088,62.54245233,57.14361501,21.56279255,9.980341315,11.77014206,19.50280757,42.19272225,20.00108291,61.81292665,6.034451873,10.60852119,1.935901961,71.94850703,17.81609752,6.42561753,0.621627963,1.11586175,0.696786646,19.98845307,0.723937737,0.224209817,0.902879195,0.730105586,0.291482641,0.061818744,0.548013038
-7.898082228,16.2854243,26.77090982,45.43618034,43.99349009,61.54151086,19.54737311,8.553417279,11.67420287,16.5686708,26.17975732,20.6697545,76.08198268,6.604018843,7.730179333,4.130767034,76.27569747,22.04230823,1.720494528,0.880233225,1.154532647,0.36444525,9.498949752,1.36710418,0.058420576,0.485483843,0.5614445,0.993548503,0.019659589,0.304131583
-5.658369234,18.6120176,32.24269713,45.47922896,64.70798714,52.70229496,20.44945029,9.384735581,10.16642646,19.44099084,31.01188857,20.15931543,54.06892003,6.749722282,11.95008047,4.983655502,74.17429985,15.47547755,5.391145933,0.126513475,0.946544861,0.783744582,38.62456645,0.649982256,0.127510275,0.71644947,0.724909124,0.193422781,0.174266749,0.767535324
-8.052967078,16.2854243,26.77090982,45.43618034,44.02848921,61.54151086,19.54737311,8.553417279,11.68322227,16.96144454,26.17975732,20.6737494,76.21843092,6.604018843,7.730179333,4.130767034,76.27893163,21.92323403,1.720494528,0.880233225,1.154532647,0.321295739,9.498949752,1.36710418,0.058420576,0.485256583,0.538809176,0.993548503,0.020231883,0.285430899
-8.34294194,18.5992366,30.06394297,29.81979772,45.46316614,61.54151051,18.50990959,11.47150595,10.62831042,15.03445188,26.20672811,20.7877493,79.8190856,6.558389203,9.467554183,2.385370823,76.40460481,21.973925,1.945153002,0.854149798,1.146338162,0.321199917,16.70460252,1.326050527,0.047975006,0.511577053,0.53774593,0.978898181,0.020229655,0.305117198
-7.656245171,16.28713864,26.77090982,45.43618034,45.49342205,61.54151086,19.54811848,8.553417279,11.67420287,16.9834575,26.17975732,20.6697545,76.08198268,6.602025285,7.734110403,4.187483933,76.27334279,22.04115188,1.720085721,0.880156449,0.517631635,0.36444525,9.498949752,1.324455009,0.058420576,0.485483843,0.5614445,0.993548503,0.01967184,0.304084839
-8.655181514,14.49977311,31.60372184,30.57897088,62.54245233,57.14361501,21.56279255,9.980341315,11.77014206,19.50280757,42.19272225,20.00108291,61.60541077,6.034211917,10.60852119,1.935901961,71.94850703,17.81609752,6.42561753,0.624690578,1.11586175,0.725950014,19.98845307,0.723937737,0.224209817,0.902879195,0.730928534,0.280497173,0.061818744,0.548013038
-7.962670068,16.22856276,26.60527153,45.42184403,44.4658368,61.54151051,19.47971402,9.014657189,11.65235031,16.97403459,25.9499403,20.66537677,78.65242521,6.551597537,7.731668439,4.08007933,76.27590838,21.92157329,0.735705642,0.856968565,1.154474134,0.362876644,9.44123492,1.367068453,0.058392074,0.509524102,0.559916589,0.982938666,0.018427421,0.283499846
-7.396284521,19.92288799,25.39460065,32.45205552,54.15554424,53.17039271,19.24309113,9.926246668,12.70391075,9.134789924,39.54580198,20.05553158,61.37922628,6.180192589,6.484937961,4.781104156,62.89359502,23.00913461,10.36124578,0.420372722,1.72407455,1.032604779,20.5857176,0.192626345,0.197637161,0.958704331,0.99347618,0.795448396,0.086043754,0.547443102
-8.90423183,14.49977311,31.60372184,30.75117554,62.54245233,57.14361501,21.56279255,9.980341315,11.77014206,19.50280757,42.19272225,20.01971897,61.81702457,6.034211917,10.60852119,1.935901961,71.94850703,17.81609752,6.42561753,0.621912191,1.11586175,0.725950014,19.98845307,0.723937737,0.224209817,0.902879195,0.730951027,0.280264634,0.061818744,0.548013038
-7.898082228,16.28514438,26.77090982,45.43618034,43.99349009,61.54151086,19.54737311,9.016193789,11.67420287,16.5686708,26.17975732,20.6697545,76.08198268,6.604018843,7.730179333,4.130654584,76.27569747,21.97439491,1.720494528,0.880233225,1.154532647,0.36444525,9.498949752,1.36710418,0.058420576,0.510299733,0.5614445,0.993548503,0.019659589,0.304131583
-5.542824596,18.31563888,30.58459017,32.81749106,64.86067686,53.18350483,20.44518704,9.380128684,9.997444584,8.61249725,31.60462908,20.97434607,55.03827647,6.607583806,9.125306067,4.513352612,74.10954915,17.00088947,5.265984509,0.128848521,1.930602242,0.321506599,39.43507581,0.629264362,0.199418364,0.918924714,0.708550039,0.932812643,0.003686613,0.867091627
-7.460046383,16.92519196,29.10300007,35.56283209,57.90123075,48.19811831,19.32362102,11.70022631,10.03051904,8.904409275,39.40124499,15.38704351,63.44625775,6.686998081,9.065417041,5.193259271,69.65476471,15.64652053,10.4055295,0.650407971,1.301236958,1.030991825,14.46666958,1.543022742,0.201751589,0.905728808,0.852372662,0.713695093,0.081191835,0.66884648
-8.316764457,18.3395405,29.06927699,33.829421,56.23764075,57.26180285,19.36827372,9.975935476,10.67367089,8.908061006,29.07297467,20.66327705,60.82062518,6.561035073,8.742497176,4.201557243,70.55459744,19.88382491,7.921380689,0.417885861,1.731189771,0.109381512,38.66584184,0.114483565,0.171584452,0.506519753,0.956954762,0.926539206,0.032278737,0.385566164
-6.6237977,18.97555421,31.15383324,34.3658212,47.10086118,48.33502455,18.55791263,10.02675062,13.51329531,11.96447548,25.64264255,18.25369448,68.25909431,6.647220883,8.072592179,3.689933968,76.3779776,15.36450131,1.949011647,0.871086938,1.228890836,0.917338135,27.12304345,0.085480734,0.08771434,0.633665679,0.545118387,0.983199868,0.036634161,0.322041765
-6.197291127,16.22856281,30.68167967,29.21731783,44.18277312,61.54582124,17.92326568,10.1022955,11.1522762,16.75299157,26.37478153,20.66965003,69.15170455,6.592629611,9.364974449,2.382884393,76.45002417,21.97406093,1.741182594,0.880067374,1.154971274,0.426866582,16.60412287,1.366852894,0.058464013,0.340103461,0.541239889,0.674994829,0.020229655,0.284532327
-8.957988277,14.52382889,31.60372184,40.13602257,57.65343531,57.14361501,21.56279255,9.980341315,11.77220071,19.50280757,42.19272225,19.97089373,61.89595467,6.097182078,10.60852119,1.935901961,71.94444253,17.81869405,6.402089283,0.624690578,1.113770773,0.725950014,15.54969854,0.723917447,0.224209817,0.902420829,0.730928534,0.285627379,0.061818744,0.548013038
-6.583547966,16.22865913,28.01458789,45.45211564,44.00425076,61.54150965,19.24120006,8.355999691,11.53207178,16.97391029,26.1776847,20.26479157,60.74362444,6.692230005,7.70130234,4.114734869,76.07187455,21.90364958,1.618748543,0.645217903,1.154532647,0.362126552,24.65383234,1.36710418,0.058464013,0.509524102,0.530922626,0.990734263,0.018284138,0.270798101
-7.274802491,20.89712044,25.34268046,32.45205552,54.15554424,53.17039518,19.25760864,9.980444918,12.63853448,9.307570954,39.53963215,20.00471895,61.37223313,6.180192589,6.484937961,4.742037359,63.14830957,22.02960053,10.36124578,0.664581744,1.722082048,1.02714725,20.50697876,0.156878586,0.199776132,0.738103622,0.99347618,0.982326385,0.088155339,0.547892841
-5.151252645,16.47329582,27.83974043,42.78304082,58.92380311,52.31492083,20.28614559,9.650927793,9.935150587,12.57146016,26.02773313,19.61200245,55.05741808,6.5656183,8.880774067,4.5642832,73.72737223,17.55210067,8.023265755,0.039142756,0.107999478,1.10290041,39.84659526,0.19334432,0.237545451,0.803159004,0.801384705,0.901324768,0.068625378,0.997565186
-4.848909726,16.19946807,28.01806683,42.56505545,58.86445497,52.31492083,20.13441895,8.647470197,10.06549013,12.57146016,26.02773313,20.82683398,55.05777987,6.59182792,8.409761342,2.918047923,73.72577655,16.53636522,8.023265755,0.465070384,0.977919898,1.101557491,39.84659526,0.079104451,0.199255389,0.803692817,0.801236699,0.922806209,0.10275226,0.661226702
-7.436816251,17.83590615,27.26356939,42.54608506,58.76977624,58.87419684,21.619663,8.606427879,11.69624942,16.93607619,47.31696016,20.76878566,54.70022957,6.511405034,7.730934761,4.129293911,76.40532755,17.60602995,1.637260454,0.563029321,0.936592439,0.36288775,9.478640535,1.36710418,0.051761225,0.509410612,0.540304418,0.982016116,0.108840195,0.298929679
-8.917674527,14.56532834,31.60372184,40.5526098,62.54245233,57.14499429,22.49615054,9.980341315,12.67116996,19.50280757,42.19272225,20.00108291,61.59455686,6.034211917,10.60852119,1.935901961,71.94850703,17.81609752,6.42561753,0.619469781,1.11586175,0.725950014,19.98845307,0.738713718,0.223091326,0.902879195,0.719124743,0.280497173,0.042613074,0.548130351
-10.1958876,17.02372756,30.88941332,38.37242682,63.95307968,66.35480676,22.79002053,10.54137673,11.04709518,16.47593838,39.62492874,26.81649353,67.12687866,6.633585911,7.85058491,4.607689245,71.08178933,16.51284848,10.24805286,0.39473194,0.501429365,0.392469547,19.07498828,0.742114381,0.115607542,0.357620019,0.64941847,0.982877686,0.037653417,0.656235082
-4.896451808,16.57681359,30.0846533,33.3586539,58.76977624,58.81697694,18.70188437,10.10582336,11.70004423,10.87254577,47.31696016,20.42870393,54.58267197,6.561639997,8.010702443,3.324402056,76.41269194,17.62130185,1.633187483,0.535150831,1.153904746,0.362852321,9.335575367,1.368670336,0.062397155,0.506206271,0.541041492,0.982016116,0.108840195,0.306570113
-10.30944146,16.23422603,26.91430787,39.87397834,45.37575228,70.02314784,21.50753198,8.364652556,11.66485722,17.16723411,26.1801493,26.86864114,79.6552143,6.634588405,7.739111367,3.692886531,75.10549967,22.172702,1.689308948,1.49081997,0.978551967,0.42409478,9.443587527,0.263935325,0.058663492,0.507706325,0.656181966,0.982045944,0.030698039,0.310160738
-6.168864703,21.04589219,28.07472534,33.15595234,45.14710748,61.53314649,20.3882911,11.27748226,10.21259045,10.50191535,26.24833924,20.26248228,53.40696577,5.355474366,7.700367249,2.970854628,63.79301626,27.66517462,7.896925373,0.292636083,0.165744745,1.092501342,40.19062914,0.876810714,0.129214704,0.719472557,0.515830299,0.920552229,0.010133913,0.605610515
-6.227170706,19.90589627,28.07474711,33.07875836,45.14710748,61.53314649,20.3882911,11.27823105,10.21259045,10.50191535,26.24833924,20.27974993,53.89054733,5.306678758,7.699072258,3.255216458,63.79301626,27.91158155,7.901311352,0.553163191,0.173672998,1.031143251,40.19062914,0.16143292,0.144742234,0.738543469,0.534184869,0.932237152,0.010113934,0.605610515
-11.4883494,18.38849101,30.04545005,45.34566388,43.91662537,61.05193996,21.19737248,13.3857489,13.30459037,15.01898776,28.16314771,20.6697545,80.12702107,6.527118004,8.171335583,4.390696618,71.85736064,22.03550047,1.953837822,0.889383683,1.145901431,0.343083806,9.441868954,0.283883379,0.070036411,0.511481505,0.56334073,0.980075493,0.019914102,0.305250409
-5.850728531,21.04772574,28.0922294,32.21278336,45.14710748,61.53314649,20.36346389,11.30344485,10.21259045,11.80458836,26.24833924,20.26248228,53.4078115,5.327450098,7.700367249,2.970854628,63.79301626,27.6514203,7.973680588,0.292636083,0.174086754,1.092501342,40.18996331,0.865829357,0.14556488,0.719472557,0.515345804,0.920552229,0.015987357,0.666672235
-5.542824596,18.55253595,30.89246099,45.51387099,64.86067686,53.18179161,21.09076159,9.356260494,10.16642646,16.80977528,31.60462908,20.28265601,54.06892003,7.006455388,11.93763791,2.781345523,74.1782132,16.45367082,5.924621904,0.124935261,1.955854457,0.460616224,36.65327632,0.6431226,0.221965765,0.901344112,0.708550039,0.853842085,0.148269701,0.871656784
-6.227426774,21.06973039,28.07474711,33.78968826,45.14710748,61.53314649,20.3882911,11.30408464,10.21259045,10.50191535,26.08998897,20.26251038,53.36780173,5.303034029,9.006484699,2.970854628,63.79301626,27.91523394,7.896929247,0.553163191,0.165745717,1.092501342,38.78573088,0.871311301,0.143146739,0.739182833,0.528474513,0.726548429,0.026356839,0.605610515
-5.479809332,18.6120176,30.85716485,45.3185643,64.70798714,52.70229496,20.44518704,9.384704215,10.15715975,19.26418737,31.39643876,20.17375536,54.06892003,6.721596302,11.89681134,4.532149416,74.15676837,16.72588755,5.266851705,0.126513475,0.946544861,0.788245323,38.62456645,0.6431226,0.198102453,0.715931431,0.724913101,0.183694325,0.174266749,0.767535324
-9.586042788,17.04158686,30.86299584,45.51920941,64.16652118,66.3319435,21.91058041,13.63935909,13.98931932,16.7003425,42.24188575,27.00960922,67.08433298,6.633585911,9.384498021,4.584382525,71.08178933,16.79615361,6.50499154,0.781141005,0.677274023,0.371224429,15.68192312,0.013577503,0.114900192,0.348023266,0.674529882,0.878938686,0.029813118,0.310527088
-5.658369234,18.44293286,30.80837892,45.3185643,64.70798714,52.70229496,20.44518704,9.384735581,10.16642646,19.57439903,31.35437221,20.06190518,54.06892003,6.817359006,11.95008047,4.983655502,74.15676837,15.47547755,5.349501644,0.115325503,0.946544861,0.789614081,38.62036252,0.6431226,0.127244613,0.71644947,0.724913101,0.183693263,0.178680379,0.763257872
-6.695369325,16.50399569,29.94505031,42.54608506,58.76977624,59.21773283,20.20419248,8.566952438,11.69624942,17.00808117,47.34095578,20.48177645,56.04551903,6.519438884,8.190350847,2.75482536,76.40661102,17.60602995,1.632591431,0.573022367,0.936623641,1.218094004,9.441868954,1.366792926,0.062397155,0.780779181,0.541041492,0.979631,0.108840195,0.29815802
-6.227417254,21.04448595,28.09184622,45.2801225,45.14710748,61.53314649,20.3882911,11.27832206,10.21247997,17.06375121,26.17773113,20.2835995,53.40696577,5.306678758,7.70097841,2.970854628,63.79301626,27.91158155,7.901311352,0.287174176,0.161568782,1.108808008,40.19062914,1.469684345,0.144742234,0.739182833,0.541200912,0.726937666,0.019683093,0.605610515
-6.297097509,20.99178168,28.02272738,38.1359571,44.88338006,61.53314649,20.3882911,11.27823105,11.72395134,10.50191535,26.24833924,20.28244562,53.40696577,5.306678758,7.69867195,3.107347644,63.79301626,27.91158155,7.901311352,0.553163191,0.173672998,0.336920625,39.7437643,1.375684811,0.138883551,0.739182833,0.529360249,0.726937666,0.010113934,0.605610515
-7.589614576,19.98113602,30.05627662,40.24682311,49.01819068,52.9112977,19.28442724,8.482261611,9.238888656,12.81244982,33.8310853,18.24894604,61.23165488,6.544487659,10.08601234,2.821035352,75.50404276,15.90466913,1.590591455,1.428421765,1.96520629,1.690060866,15.36050543,0.856392162,0.122369806,0.855442073,0.700838936,0.894845933,0.020653954,0.297771918
-5.542824596,18.31563888,30.58459017,40.32199944,64.86067686,46.81802111,20.44518704,9.360838148,10.15711329,8.656217047,31.60586177,16.42848317,54.06892003,6.727168964,9.125306067,4.513352612,74.10954915,16.79222908,5.265984509,0.128191234,1.930602242,1.051548591,39.43507581,0.6431226,0.199418364,0.918924714,0.702090238,0.183587438,0.019533595,0.870415109
-5.542824596,18.43267018,30.8615272,45.51022896,64.86067686,53.18179161,20.97716917,9.386957508,10.16642646,4.132743733,31.3611625,20.93272316,54.06892003,6.810607758,11.93763791,2.781345523,74.10949271,16.45367082,5.276145505,0.124935261,1.871424386,1.553487673,36.77072747,0.200599043,0.221965765,0.900988679,0.71439734,0.776305234,0.026936892,0.872509319
-6.227426774,21.04774067,28.07474711,45.2801225,45.14710748,61.53314649,20.3882911,11.27823105,10.22007668,17.06375121,26.17773113,20.2835995,53.40696577,5.306678758,7.734228436,2.970854628,63.79301626,27.91158155,7.901311352,0.594634874,0.161568782,0.366362959,40.19062914,1.674253549,0.144742234,0.739182833,0.541200912,0.726937666,0.019683093,0.605610515
-6.227426774,21.04774067,28.07474711,45.2801225,45.14710748,61.53314649,20.3882911,11.27823105,10.22007668,17.06375121,26.17657302,20.27971152,53.40696577,5.306678758,7.734228436,2.970854628,63.79301626,27.91158155,7.901311352,0.594634874,0.173499267,0.356946938,40.19062914,1.677181335,0.144742234,0.739182833,0.541230315,0.726937666,0.019683093,0.605610515
-9.58267926,17.01965245,30.86299584,40.36024762,64.23579143,66.35480676,21.91058041,13.62505609,13.98523126,16.72025235,42.24188575,26.77106023,66.97648345,6.627238322,9.384498021,4.607689245,71.08178933,16.79615361,6.559664037,0.780436194,0.677274023,0.07251737,15.49374678,0.81364219,0.116795173,0.463740258,0.649564859,0.972397088,0.108147771,0.654984835
-7.579461978,19.96965819,30.54753547,40.12619706,54.24320599,53.18887793,20.44243468,8.655603705,9.23483466,9.371657992,39.52927371,20.06632585,61.23165488,6.161252002,10.06873911,2.374782434,75.51012482,15.90400134,1.195539551,1.459399803,1.942875573,1.020761994,15.36050543,0.830069063,0.122309025,0.751898098,0.882061674,0.900141881,0.022201182,0.545358194
-4.73990716,18.20117768,28.02782282,45.5073203,58.72728976,52.31998045,20.22415171,9.756099833,9.933101656,12.57146016,26.02773313,20.81549842,55.09710385,6.538408726,8.3396915,2.967580704,73.72586764,15.74795109,8.023265755,0.296081429,0.480074452,1.483205723,39.84659526,0.079104451,0.196691064,0.911067767,0.711502561,0.898463342,0.018128484,0.997382477
-6.554613739,21.04514936,28.08497543,38.094258,45.03712837,60.31039116,20.3953781,11.27823105,10.98115419,12.96754218,26.24791671,20.27948493,53.40696577,6.118975557,7.700367249,2.977686114,63.78443489,27.98079134,6.612872377,0.356249327,0.173672998,1.092501342,40.19062914,0.098545422,0.144540279,0.745207443,0.729008896,0.728624251,0.00770082,0.605631346
-6.29469426,21.04774067,28.14655243,37.86881971,45.14710748,61.53314649,20.3882911,11.26798025,10.21259045,10.12758959,26.24833924,20.27948493,53.40696577,5.367256171,7.700367249,3.189443643,63.79301626,27.91158155,7.894993736,0.553163191,0.173672998,1.09764741,40.19062914,1.310824527,0.144742234,0.739182833,0.320679644,0.715713821,0.010113934,0.605610515
-6.833485551,19.80519793,30.91172822,24.61235742,53.9163473,52.26474215,19.2389536,11.2499728,10.73906063,5.363420687,39.59653241,22.24961529,58.1882836,6.817545212,9.096744239,2.367713214,71.56917061,14.20595109,6.342849358,0.885833658,1.484309122,1.027597916,16.65414399,0.224857597,0.20000211,0.765127658,0.949403735,0.799549221,0.102309271,0.651800806
-6.227426774,21.04774067,28.04712085,33.0917059,45.14710748,61.53314649,20.3205173,11.6861349,10.21259045,12.75045747,26.24833924,20.27948493,53.40696577,5.306678758,7.756836239,2.970854628,63.79301626,28.86508623,8.352064221,0.109332553,0.173672998,1.092501342,40.21031007,0.147983277,0.144817231,0.620592865,0.515749444,0.729165738,0.010113934,0.604694751
-7.662434995,18.55962973,31.06475739,53.79234513,46.42929931,48.33502455,18.59361673,10.08393192,15.78784949,4.936615871,25.65720645,18.06562984,68.23968182,6.605828055,8.06167442,3.69485172,76.37957149,15.36450131,1.997391995,1.820007896,0.082198617,1.738041707,27.25897843,0.125565781,0.080851413,0.488115689,0.545118387,0.982892948,0.015195751,0.305260109
-11.56494533,17.11186252,29.38183169,35.56283209,57.95786141,53.07577922,21.91945872,13.63209401,9.917030133,9.280316113,39.39535627,17.57683498,67.57672339,6.195302654,9.255156835,4.688499935,71.65901555,15.17178889,6.170329949,0.650440662,1.350147441,1.023370971,18.8212542,1.448651768,0.181557822,0.906985405,0.845060189,0.712119991,0.080112456,0.961485148
-10.23162849,19.89428873,30.63842678,40.37227852,54.16495714,53.42208991,22.44480059,13.25055099,12.71971632,11.59153629,25.98958115,20.49640706,62.92921916,6.959767113,9.152677911,2.978815047,68.46152338,15.14845482,6.044504335,0.193345316,0.608726935,1.419930076,39.91856488,0.773556485,0.173675309,0.378899418,0.930740964,0.955131761,0.044195812,0.548546204
-7.540487106,19.75309581,29.23428524,29.52009797,49.25238875,46.26439985,17.87643095,11.91787847,12.62564073,4.990451913,36.336114,16.67852392,67.25175829,6.740093241,8.071846041,2.703717282,66.78864759,14.97474813,10.73544002,1.79625361,0.479770005,1.901745225,16.29554709,0.229594668,0.135510495,0.607866942,0.98061761,0.424124444,0.016653513,0.51465065
-9.531323847,17.15876325,28.49885855,26.04660653,51.87903844,46.32794262,21.63969405,13.29855036,11.96622309,4.441558935,35.58744171,16.03152959,66.94996023,6.725880598,8.115546348,2.476587531,70.71036003,16.54645565,1.710143645,0.932400007,1.120077661,1.506286866,17.3768361,0.138017538,0.198583838,0.906432847,0.980679653,0.982437106,0.016499396,0.653262524
-5.542824596,18.31563888,30.71158552,40.32199944,64.95015082,53.18350483,20.4407963,9.380128684,9.925772837,8.656217047,31.82004309,19.62313324,55.06231455,6.515811947,9.125306067,4.51355835,74.11279503,16.79222908,5.265984509,0.128191234,1.930602242,1.047725832,39.43507581,0.193437634,0.199228812,0.919627678,0.708205198,0.183587438,0.139070268,0.870415109
